timestamp_utc,send_method,pricing_policy,tx_variant,cu_limit,cu_price_micro_lamports,priority_fee_lamports,fee_cap_lamports,recent_fee_min,recent_fee_median,recent_fee_p90,recent_fee_max,local_recent_fee_min,local_recent_fee_median,local_recent_fee_p90,local_recent_fee_max,recent_tps,recent_slots_per_second,message_size_bytes,instruction_count,account_count,writable_account_count,memo_size_bytes,extra_transfer_count,lamports,landed_within_1_slots,landed_within_2_slots,landed_within_3_slots,latency_ms,slot_delta,confirmation_status,rpc_status_has_error,signature,sent_slot,landed_slot,time_of_day_sin,time_of_day_cos,day_of_week
2026-04-17 00:17:44.187364+00:00,rpc,recent_fee,memo_small_plus_extra_transfer,300000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2944.849166666667,2.523333333333333,321,5,4,1,32,1,1,1,1,1,1312.999999994645,1.0,confirmed,0,4cakrpmvAXyjjDKfUmsyw785z1C8iM1dHYZheVtPX5wcU5J3dA3uBbXjjuUGCVmtaSYREMTPoBXBKAkHtCdoDaua,413708731,413708732.0,0.0772990768888715,0.9970079501749864,4
2026-04-17 00:17:49.069023+00:00,rpc,sample_under_cap,memo_medium,160000,137,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2944.849166666667,2.523333333333333,336,4,4,1,64,0,1,0,0,1,1312.999999994645,3.0,confirmed,0,G5RjAgArrRf863tndzpMMeFn4cRJLPXAUxfti1FwEZw5CdzLdACLTydgAGSajWtoJ9iny9skXS5D1kiUETva2sS,413708743,413708746.0,0.07766159409174901,0.9969797775296791,4
2026-04-17 00:17:53.940228+00:00,rpc,recent_fee,memo_small,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2950.893333333333,2.526666666666667,288,4,4,1,16,0,1,0,0,0,2014.999999999418,4.0,confirmed,0,97TFb2XXC3NmmkqozmxHpwNUUr5nUNEmnpf27v9uSG2SKcCxHs5aDZ7bcY3fK8JsUazsMTtHVh6hfzZVyREQJdU,413708756,413708760.0,0.0779516004635159,0.996957144507815,4
2026-04-17 00:17:59.497789+00:00,rpc,sample_under_cap,memo_small,200000,75,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2950.893333333333,2.526666666666667,288,4,4,1,16,0,1,0,1,1,1328.9999999979043,2.0,confirmed,0,3epyPicsHdXnmtZzNJkEhtV2cvHvWeCUqLQEWEcoiziBCoT8kfmJ2k2FEPTQv7wPeE9EZ4NS363MrVXsFPY9UXAg,413708770,413708772.0,0.07838659764609414,0.9969230368034783,4
2026-04-17 00:18:04.351996+00:00,rpc,sample_under_cap,plain,250000,32,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2950.893333333333,2.526666666666667,237,3,3,1,0,0,1,1,1,1,1327.9999999940628,1.0,confirmed,0,4wYAMN4vswEBf51zdHcBYFqZYfA9Tr5Zj4GBBQB4vbWUw9DtEMffJumv38vCzVmmnTPgLixDKStKBaSHkHvAVKJH,413708783,413708784.0,0.07874908390170729,0.9968944687300867,4
2026-04-17 00:18:09.204114+00:00,rpc,recent_fee,plain,300000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2950.893333333333,2.526666666666667,237,3,3,1,0,0,1,0,0,1,1311.9999999908032,3.0,confirmed,0,EvjHtm6tgdp5Z98cAAcmzq3fBKjk6bRLnoJnRqpzVNYm3BcgNs62eqBcQGopYKHofgJ7HrNNsSf98qDC63aZQ8f,413708795,413708798.0,0.07911155974571346,0.9968657688548647,4
2026-04-17 00:18:14.043750+00:00,rpc,sample_under_cap,memo_medium,160000,137,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2950.893333333333,2.526666666666667,336,4,4,1,64,0,1,0,1,1,1297.0000000059372,2.0,confirmed,0,3ZypNB1ZYiu5hYgbCndAvAfvFcpKgQbPDcowb2CcHkCNt42JmsjF2kqX4JaDpnsxZxwbkrrueDzp79KfmSEz1kcU,413708807,413708809.0,0.07947402513018884,0.9968369371816065,4
2026-04-17 00:18:18.895777+00:00,rpc,recent_fee,plain,120000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2950.893333333333,2.526666666666667,237,3,3,1,0,0,1,0,0,0,2234.0000000112923,4.0,confirmed,0,wsMWQU51FVMnKw6Ey2nAGNVrmVLpwHtnApzDpVYuJ1375NeQu1KDpTjXNwuwQFjhAppKdupyzTZSL65VKLUZK2s,413708820,413708824.0,0.07976398987470307,0.9968137769509751,4
2026-04-17 00:18:24.625776+00:00,rpc,recent_fee,memo_medium,250000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2950.893333333333,2.526666666666667,336,4,4,1,64,0,1,1,1,1,437.9999999946449,1.0,confirmed,0,3hP7pkU99gCtUtsKqKUDCriRwH1s6SeJjs4vsNG9ee9vHtrDNZQyidr6tHqxtzgoCAy4hWxofbhpbBpnExYYo4bi,413708835,413708836.0,0.08019892432885892,0.9967788784562471,4
2026-04-17 00:18:28.575511+00:00,rpc,cap_max,plain,200000,150,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2950.893333333333,2.526666666666667,237,3,3,1,0,0,1,0,0,0,2108.9999999967404,4.0,confirmed,0,2LM4PdEYpdAEGJM9vgSfDDGSrxzkA4itKn7SPWdrb45faBd8LfYqB1gUkAtyAuzY8Eap1MKnrvfvnta1sPrvo6Wf,413708844,413708848.0,0.08048887215410573,0.9967555073634456,4
2026-04-17 00:18:34.194268+00:00,rpc,cap_max,memo_small,250000,120,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2950.893333333333,2.526666666666667,288,4,4,1,16,0,1,0,1,1,1218.9999999973224,2.0,confirmed,0,yNmcS8UXTzbSG3Mk8KopL6DcioWfdMRbQPkHuUg8UG6DBikBSrnMvvqasTzjL3zf11T2p5uGN1pdZVdxrqUrNTY,413708859,413708861.0,0.08092378111435483,0.9967202925847131,4
2026-04-17 00:18:38.965081+00:00,rpc,sample_under_cap,memo_large,200000,40,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2950.893333333333,2.526666666666667,433,4,4,1,160,0,1,0,1,1,1218.9999999973224,2.0,confirmed,0,o6uY3ZKsaeGEQuMqBJvEmS5nmqnTYfTgTg1Jbm6KK1PPPJFg3hQwKgLLZ5CgvbSTQZGfDR6ZAsGKcexu4mc2Uxv,413708871,413708873.0,0.08121371186699544,0.9966967106421013,4
2026-04-17 00:18:43.742470+00:00,rpc,sample_under_cap,memo_medium,120000,25,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2950.893333333333,2.526666666666667,336,4,4,1,64,0,1,0,1,1,1328.9999999979043,2.0,confirmed,0,5v1M8jwvHuZ275VGFM3eNSxgD3wKt3y7HG2StCAxFj3FxW9Eh8QupCGBTa3me7St86hCLGriwDqfUb7C2b4dhAFv,413708884,413708886.0,0.08157611564120602,0.9966671146159547,4
2026-04-17 00:18:48.616211+00:00,rpc,recent_fee,plain,250000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2950.893333333333,2.526666666666667,237,3,3,1,0,0,1,0,1,1,406.0000000026776,2.0,processed,0,39p7a36x8K22LCnqL8fPdMH2ELkSga7GuLmC9ohEbYPkXLv61UhKVBreFpAmsNiccoKYaW9dJVs4BhesVTGeHNLQ,413708896,413708898.0,0.08193850863004092,0.9966373868180366,4
2026-04-17 00:18:52.558511+00:00,rpc,sample_under_cap,memo_small,200000,150,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2950.893333333333,2.526666666666667,288,4,4,1,16,0,1,0,1,1,672.0000000059372,2.0,confirmed,0,4KEQsnaQj8fyKzcHtGxjTQBCR4hAoNNbAniod1kMxoC1SfqQb2wxqYaRzL2t2Q4xE2bo9u12jyvVvhoY3qHHMPNH,413708906,413708908.0,0.08222841522344086,0.9966135097066673,4
2026-04-17 00:18:56.743169+00:00,rpc,sample_under_cap,memo_medium,200000,150,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,336,4,4,1,64,0,1,0,1,1,1343.9999999973224,2.0,confirmed,0,ZsghovnvAvb2sZ8esUUqGkkkMxp3VfkEVdrbhS5fVkg75HgBpsQQbGEDixLNzGt5yZnwhmA93YspbJinnYaYeNC,413708917,413708919.0,0.08251831485900538,0.9965895482658997,4
2026-04-17 00:19:01.600799+00:00,rpc,sample_under_cap,plain,300000,10,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,237,3,3,1,0,0,1,0,0,1,1375.0,3.0,confirmed,0,4QmZ2rx9JDWqSv2nejCUxByaZhH46byN1zaFuEtNYavuD4EiwcvxLStd4tHPEp5q71CSvF8vJBJG3MLnREJr5nYS,413708930,413708933.0,0.08288067958163489,0.9965594778798135,4
2026-04-17 00:19:06.520059+00:00,rpc,recent_fee,plain,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,237,3,3,1,0,0,1,0,1,1,1282.0000000065193,2.0,confirmed,0,4vNiYY1KwSAUpWgohXUDads3VYiQqTihFA49uh853PTakwNzBEdkr59X9E7Hd3oRy4pCqWNbs9pcG16ocVK76o8S,413708943,413708945.0,0.08324303334640917,0.9965292757361865,4
2026-04-17 00:19:11.309932+00:00,rpc,cap_max,memo_small,300000,100,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,288,4,4,1,16,0,1,0,1,1,1375.0,2.0,confirmed,0,3mDQ9ETBpn1iFR1naBy5vuuRAUy37FWmFPnfREjfPQsFAXNs9zQyvF25xj69m39dASXTeVvqCFf2AwkZjhQG8Qnt,413708955,413708957.0,0.08360537610542054,0.9964989418390123,4
2026-04-17 00:19:16.185021+00:00,rpc,cap_max,memo_small_plus_extra_transfer,250000,120,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,321,5,4,1,32,1,1,0,1,1,1250.0,2.0,confirmed,0,2bqxiPvfyS5AQ3HaNEvV2Vq7jr99UYUUBzp2Ze8ZDrjQeJX5KyH3biH6kW8S3KyqRy9RphhMJRyJCTSx411icy88,413708968,413708970.0,0.08396770781076277,0.9964684761923011,4
2026-04-17 00:19:20.958454+00:00,rpc,sample_under_cap,memo_medium,160000,93,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,336,4,4,1,64,0,1,0,1,1,1250.0,2.0,confirmed,0,2hGSNCEg1nJkTrJyof4jmVsAGWAqHs1Udm4WwGfwVAbEVQHTbuU5wsVUqCsmqpww9RxM7ug6FCYxuyRnvWnhuLDb,413708980,413708982.0,0.08425756518420276,0.9964440088179716,4
2026-04-17 00:19:25.844924+00:00,rpc,recent_fee,memo_small,120000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,288,4,4,1,16,0,1,0,1,1,1202.9999999940628,2.0,confirmed,0,5b8rUMW1QU926SMf4mfgxzo2um86XEkXk8axpWhgLusyeEL83CT22LNhZkfynGPSJZUh1gSg9EtQMxjZRQ7J8u1G,413708993,413708995.0,0.08461987687222157,0.9964133060322559,4
2026-04-17 00:19:30.583816+00:00,rpc,sample_under_cap,plain,160000,93,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,237,3,3,1,0,0,1,0,0,1,1296.9999999913853,3.0,confirmed,0,23neqXHem3bYeZwTPA4y74Apg83Nz52xLvDnZb3w8Cf4mHEyEpiDUfRdmfZjV5g9sXBQVqyAYpu864HzYciR62Mm,413709005,413709008.0,0.08498217737244165,0.9963824715083254,4
2026-04-17 00:19:35.441291+00:00,rpc,recent_fee,memo_large,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,433,4,4,1,160,0,1,0,1,1,468.9999999973225,2.0,processed,0,4qJuAJ2DEe9FCB2kBKS2LnJZT1ZFYm52suG3aYDfa8x6NdYtAAftBAQh5uXBfLFy6CB2xoXQRjSBpeDFwbRc2Fw1,413709017,413709019.0,0.08534446663696238,0.9963515052502567,4
2026-04-17 00:19:39.580202+00:00,rpc,sample_under_cap,memo_small,300000,50,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,288,4,4,1,16,0,1,0,0,1,1312.999999994645,3.0,confirmed,0,5zRqoUk2qz6k6fjbAE8eujsVPp178QrZjfEbbxKUx2esiPChL91GL2mT2YNjFFH6h9TWV8snrp1cLFW6u93ZvJTv,413709028,413709031.0,0.08563428992668717,0.996326637397973,4
2026-04-17 00:19:44.409732+00:00,rpc,cap_max,memo_large,250000,120,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,433,4,4,1,160,0,1,0,1,1,1297.0000000059372,2.0,confirmed,0,3rFPbP2EkWBsucM53GoQfjP6sDn326dMFTcTdcjqT4V9Ey33YLzhJ186DbFWNDqAVHYbJPYyWWJQTXKt7YkwvrXK,413709041,413709043.0,0.08599655884624424,0.9962954340287847,4
2026-04-17 00:19:49.231802+00:00,rpc,sample_under_cap,memo_medium,200000,110,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2970.58,2.5325,336,4,4,1,64,0,1,0,0,1,1358.9999999967404,3.0,confirmed,0,kzUDfNgsi35WC3mmK2esGCw4yJab3kD8Ax5k2n3bPiNefNoRE9C1GopbMkWNqVg3VrDngzY9knznDtk8AtiYoxC,413709053,413709056.0,0.08635881639598812,0.9962640989369657,4
2026-04-17 00:19:54.163324+00:00,rpc,recent_fee,memo_small,250000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2980.173333333333,2.5375,288,4,4,1,16,0,1,0,1,1,1406.0000000026776,2.0,confirmed,0,iLD2XP3rcEj54YEbpxypQrnQKdxv5gd6SkrkbVi8HdSWHMKcdBa2QbEi2NHbJR5ED8t21bck1ATYDHwMXbgnzpi,413709066,413709068.0,0.08672106252802386,0.9962326321266588,4
2026-04-17 00:19:59.070077+00:00,rpc,recent_fee,memo_large,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2980.173333333333,2.5375,433,4,4,1,160,0,1,1,1,1,422.0000000059372,1.0,processed,0,25HMfC2LHyNAdDpw5mrdaUpgaz85sfU4KG4DaFRs1x4UUqsn6cZmJ6Kb4RkA93SkH9fNKybiVJFznEGCKS9tGJke,413709079,413709080.0,0.08708329719445805,0.9962010336020244,4
2026-04-17 00:20:03.048640+00:00,rpc,cap_max,memo_medium,160000,187,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2980.173333333333,2.5375,336,4,4,1,64,0,1,1,1,1,453.00000000861473,1.0,processed,0,2wsCz9d2ZNnjjHbcsD9xjBMyGi9ujy6br6f4MxWwomsirbEMzpfoB94FPHv4boi18WYJEFKWjUxwqPaZfRrrjsbK,413709089,413709090.0,0.08737307664018883,0.9961756599508079,4
2026-04-17 00:20:07.027684+00:00,rpc,cap_max,plain,250000,120,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2980.173333333333,2.5375,237,3,3,1,0,0,1,0,1,1,1297.0000000059372,2.0,confirmed,0,aidGs8WkJ1cXoSJApzmLAGWeqaphhdJb29ooEhmKAE6GBdbeDLFpzcLLwgTGJn71BmvCF21g6zTd2f2xhrXZoof,413709099,413709101.0,0.08766284869276379,0.9961502020072422,4
2026-04-17 00:20:11.814020+00:00,rpc,sample_under_cap,memo_large,200000,75,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2980.173333333333,2.5375,433,4,4,1,160,0,1,0,0,0,2218.9999999973224,5.0,confirmed,0,5N3U8P4qqGfRfVPMm8oEhU7F2QSM9zP74RucnxDWcZg4nFPWZMoZUS5saMqZmQC9NJ8dLGArLXunmKHx3DkT3YXD,413709111,413709116.0,0.08795261332766358,0.9961246597734816,4
2026-04-17 00:20:17.581843+00:00,rpc,recent_fee,memo_large,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2980.173333333333,2.5375,433,4,4,1,160,0,1,0,0,0,1327.9999999940628,4.0,processed,0,DYMQztd5QHbrqJTG8mpxAXjndGK6p3z4563J523mFL1AaxCFinJAgkatnowyF56DPWvSZQDVAES1gAqkk58JjFa,413709126,413709130.0,0.08838724631823784,0.9960861883834546,4
2026-04-17 00:20:22.470312+00:00,rpc,sample_under_cap,memo_large,250000,60,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2980.173333333333,2.5375,433,4,4,1,160,0,1,0,1,1,1375.0,2.0,confirmed,0,29p8zdcSn5DqwAiFcuv4tf2uxrLMtrSrDjCDHVxfJ2BuXFQtBMyvbhiddVtRTGTp9k7dawVV1fozpciNX3fjkhNF,413709139,413709141.0,0.08874942762608044,0.996053984026992,4
2026-04-17 00:20:27.363940+00:00,rpc,sample_under_cap,memo_medium,250000,32,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2980.173333333333,2.5375,336,4,4,1,64,0,1,0,0,0,2281.999999991968,4.0,confirmed,0,2wZTernAPaxnbNRaqSVJZyzah2u4wAsbQg3e445LQ3aGakYkCEjrCVZJTfBoqokxvSfy2gzDuZk1FBw59jshre9b,413709152,413709156.0,0.0891115972001464,0.9960216479798212,4
2026-04-17 00:20:33.169097+00:00,rpc,recent_fee,memo_small_plus_extra_transfer,160000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2980.173333333333,2.5375,321,5,4,1,32,1,1,0,0,0,3093.9999999973224,6.0,confirmed,0,5RktPm7knMNRHY4F6gj7h3eRyXnPEkPXaf9L6PmKFX8JpU8Nsd9ro3uBVjHkwh1rrYzPx7PFi2N8SYBnVjqDmjqb,413709166,413709172.0,0.0895461851330208,0.9959826708975025,4
2026-04-17 00:20:39.782262+00:00,rpc,sample_under_cap,memo_large,300000,100,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2980.173333333333,2.5375,433,4,4,1,160,0,1,1,1,1,437.0000000053551,1.0,processed,0,Q2sQsrHkrpUGNZxCf6qQLE8JoiFtPtNjxE2TWXQu4YNnm3AYfNw9VRWaiC4vrDyqU5zGeP3p8D1MTxF7NMNuwUc,413709183,413709184.0,0.08998075601756557,0.9959435041941422,4
2026-04-17 00:20:43.756851+00:00,rpc,recent_fee,memo_small_plus_extra_transfer,160000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2980.173333333333,2.5375,321,5,4,1,32,1,1,0,0,1,1421.9999999913853,3.0,confirmed,0,3c9ZsaeJ3Jf2FbZcUSGJ5tuoVgT8b6w1W5dsxDy9osCNNoVyHykwerUqc6vekounv7tgH7SuJfkYFd7sGres5eAg,413709193,413709196.0,0.09027046042844367,0.9959172877172264,4
2026-04-17 00:20:48.712216+00:00,rpc,recent_fee,plain,120000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2980.173333333333,2.5375,237,3,3,1,0,0,1,0,1,1,1389.999999999418,2.0,confirmed,0,2vrUpdny8RoKdEWCvDCJSUU3FATEM9veJNALBn6XVjrXYYG6AzMBe6LAhTJr18Fvom9UKAKiMN8xD6RQPJz8zivE,413709206,413709208.0,0.09063258019778016,0.9958843986159703,4
2026-04-17 00:20:53.607089+00:00,rpc,sample_under_cap,plain,250000,12,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2980.173333333333,2.5375,237,3,3,1,0,0,1,0,0,1,1281.9999999919671,3.0,confirmed,0,4jsNaJ8Q2ibXxiVt2cW6n7yFFFuvUcBadQzzNT1nFscn214fBYogm2EX6mfkf46tXyBDfLr1p3WLf3znwKMRxAp7,413709218,413709221.0,0.09099468798436386,0.9958513778464276,4
2026-04-17 00:20:58.420090+00:00,rpc,recent_fee,plain,160000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2979.635,2.5416666666666665,237,3,3,1,0,0,1,0,0,0,2108.9999999967404,5.0,confirmed,0,gm42RNXgxSFKfkDqkgbnfrqsc72m3QtYPzc8eUJhhqvDmBBPGrfbogiADePNGnJaGrfP9B83iq3T36gsNNtoY5A,413709231,413709236.0,0.09135678374031962,0.9958182254129638,4
2026-04-17 00:21:04.035375+00:00,rpc,sample_under_cap,plain,160000,18,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2979.635,2.5416666666666665,237,3,3,1,0,0,1,0,1,1,1328.0000000086147,2.0,confirmed,0,57iaZpWbSeTeZPRhaGyHxcC55wd2itr863fdiqqGdyaMoZsYTciP9T3odmAEZBn81Kj9QuHCocQvWcBrReqe3yB2,413709245,413709247.0,0.09179128269963183,0.9957782687026044,4
2026-04-17 00:21:08.908732+00:00,rpc,cap_max,plain,200000,150,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2979.635,2.5416666666666665,237,3,3,1,0,0,1,0,1,1,1297.0000000059372,2.0,confirmed,0,3NUc71JM7kTLUSh1ApXFPTxr11cVDicXNc1o2zd9hJBpMSwtz2BikekPL1UaX2DrQNn34r25PATSPhxSNsmraHcd,413709258,413709260.0,0.09208093896885473,0.9957515255718236,4
2026-04-17 00:21:13.723193+00:00,rpc,sample_under_cap,plain,200000,110,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2979.635,2.5416666666666665,237,3,3,1,0,0,1,1,1,1,421.99999999138527,1.0,processed,0,5pnsdrbtd6bTp8QFY499AxwsKaL1qmYg1iFBYWVC2jcxqBTHePRPi9KyCXW3mbT1H25c9ijEsTTbiBUxwQt38UiZ,413709271,413709272.0,0.09244299834569175,0.9957179781729656,4
2026-04-17 00:21:17.648417+00:00,rpc,sample_under_cap,plain,200000,110,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2979.635,2.5416666666666665,237,3,3,1,0,0,1,0,0,1,2016.00000000326,3.0,confirmed,0,3CLngVL4BKG5K6XBwNB8MrGmZtH99uXZhiDhFCaHvjYP1xxLj2FLHtsZryHNMeB2a9Ap9EogsyUNfN7a3RLAtZ1U,413709281,413709284.0,0.09273263704953798,0.9956910454683414,4
2026-04-17 00:21:23.212289+00:00,rpc,sample_under_cap,memo_small,160000,187,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2979.635,2.5416666666666665,288,4,4,1,16,0,1,0,1,1,1297.0000000059372,2.0,confirmed,0,4WssuFG5AZMuq7nnEwqTjbqfdZwXiwfPwwcisiWgQGG8cpHngdDjFzs2jY7Eh4jNxPcPZQE4x36Wue7ruTuWaxwX,413709295,413709297.0,0.09316708038516101,0.9956504884408509,4
2026-04-17 00:21:28.024380+00:00,rpc,sample_under_cap,plain,160000,93,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2979.635,2.5416666666666665,237,3,3,1,0,0,1,0,0,1,1328.0000000086147,3.0,confirmed,0,NYAoEtp79EsmEs3jwCynjVS9H2cQbtd1cGnYDP7wWTietLKuVxayJsyi9fMVbxUybgerxiGppFNfJNrYUgcttTt,413709307,413709310.0,0.0935291029520606,0.9956165461165171,4
2026-04-17 00:21:32.882773+00:00,rpc,cap_max,memo_large,200000,150,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2979.635,2.5416666666666665,433,4,4,1,160,0,1,0,0,1,1266.0000000032596,3.0,confirmed,0,5sAJyHfCan9JaMicFkkdvAYEm8gxNszB84WwZcqpytVurw5KrK1yigqjiKBb9j2W6eRkaBEcv6nypeVu3cyiMJ6N,413709319,413709322.0,0.09381871210456716,0.9955892974811653,4
2026-04-17 00:21:37.703374+00:00,rpc,sample_under_cap,memo_small,250000,60,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2979.635,2.5416666666666665,288,4,4,1,16,0,1,0,0,1,1296.9999999913853,3.0,confirmed,0,SPksd9rUrKcrDwghDx4io6ahjf1avtFSLwhyUtGZUdUcyF2xVTRvZh5tZTyi5Mz9TUyjh6cZgfXFQo2mL5ScVkR,413709332,413709335.0,0.09418071237872952,0.9955551182209025,4
2026-04-17 00:21:42.493592+00:00,rpc,recent_fee,memo_large,300000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2979.635,2.5416666666666665,433,4,4,1,160,0,1,0,1,1,1327.9999999940628,2.0,confirmed,0,xHsaNkShThBjuHUDc1si6Tr8karJUYqxygTNtaLY25iRwtoBQ9WWvYarGfTuRjpdvWEsCghWsPJJRSG1phTwTj5,413709344,413709346.0,0.09454270020103195,0.9955208073358878,4
2026-04-17 00:21:47.332663+00:00,rpc,recent_fee,memo_large,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2979.635,2.5416666666666665,433,4,4,1,160,0,1,0,1,1,1281.0000000026776,2.0,confirmed,0,63CrTVqsKFbjzhkqQqR1V3SkbMcUz1DVKpnKbaG6S2na3GV6ADwnUbrit7dgKSYbwe6evFXUCzEs6M9MzjvkQkjD,413709357,413709359.0,0.09490467552361516,0.9954863648306577,4
2026-04-17 00:21:52.198636+00:00,rpc,cap_max,memo_medium,200000,150,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2979.635,2.5416666666666665,336,4,4,1,64,0,1,0,1,1,1235.000000000582,2.0,confirmed,0,5N4cVjowGnmmYx9z9hpWmhzg5aV8hEAfDMXpUz2os9WP8neVubN4r1EEgcXpb24tJC5jZSEHcLRoqvBmLs1S7gcc,413709369,413709371.0,0.09526663829862153,0.995451790709766,4
2026-04-17 00:21:56.945575+00:00,rpc,recent_fee,memo_medium,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2976.9375,2.5441666666666665,336,4,4,1,64,0,1,1,1,1,1281.0000000026776,1.0,confirmed,0,2Q3zJW17gKrzyH5sF7B8imnvPHST7my6X7gA5GhV5xegCecWg9NmVRFoBRNQy7sMTehUgk8VZDsxRxhbsGVA5XFx,413709382,413709383.0,0.09555619945221204,0.9954240366528473,4
2026-04-17 00:22:01.760664+00:00,rpc,cap_max,plain,300000,100,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2976.9375,2.5441666666666665,237,3,3,1,0,0,1,0,1,1,1328.0000000086147,2.0,confirmed,0,3XJHY7Ytg6avD1Rh9x4VPotjc1trm4kDxSa73xxLgCz4xNPFTdFeVyn1FWFE7sb2pfP1TncYXNEPHfM3kAM8XkW3,413709393,413709395.0,0.09591813952098413,0.9953892256352954,4
2026-04-17 00:22:06.610335+00:00,rpc,sample_under_cap,plain,250000,88,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2976.9375,2.5441666666666665,237,3,3,1,0,0,1,0,0,1,1343.9999999973224,3.0,confirmed,0,66zDS5xDMW2X99vPZAraEJb13BVhmtxKqTZfVE63uS4KMRFUycwi4LYR3D9uAXbPtbzz3LsS9JeViCdHqSaNfp6b,413709406,413709409.0,0.09628006690818684,0.9953542830149248,4
2026-04-17 00:22:11.603310+00:00,rpc,sample_under_cap,plain,250000,120,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2976.9375,2.5441666666666665,237,3,3,1,0,0,1,0,0,0,2171.9999999913853,4.0,confirmed,0,5stCKMau2S5veSQZbqyhXnbpHp2M4ew2wW2KgZBRXtZUT4h2J7owwr1vveGabQNyXjt7ihAAtkRUMmuBLyzbvQZC,413709418,413709422.0,0.09664198156596888,0.9953192087963554,4
